e,xmu,bkg,pre_edge,post_edge,der,sec,chie
6213.4561,0.1290352,0.1290352,0.12623748,0.51245675,8.88E-05,-2.54E-06,0
6219.2095,0.12954639,0.12954639,0.12672263,0.51268993,7.42E-05,-1.97E-06,0
6224.9751,0.12989012,0.12989012,0.12720881,0.51292569,6.61E-05,-5.44E-09,0
6230.7593,0.13031013,0.13031013,0.12769656,0.51316432,7.42E-05,7.45E-07,0
6236.4192,0.13073875,0.13073875,0.12817382,0.51339986,7.47E-05,-1.04E-08,0
6242.115,0.13115789,0.13115789,0.12865411,0.51363893,7.40E-05,-2.16E-07,0
6247.9869,0.13159519,0.13159519,0.12914925,0.51388754,7.22E-05,-5.48E-07,0
6253.8607,0.13200546,0.13200546,0.12964455,0.51413841,6.76E-05,-6.25E-07,0
6259.5858,0.13237931,0.13237931,0.13012732,0.51438501,6.49E-05,1.36E-07,0
6265.3509,0.13275129,0.13275129,0.13061346,0.51463543,6.92E-05,8.51E-07,0
6271.2881,0.13318876,0.13318876,0.13111411,0.51489551,7.49E-05,6.96E-07,0
6277.0638,0.13362828,0.13362828,0.13160113,0.51515066,7.73E-05,-4.01E-07,0
6282.8421,0.13408213,0.13408213,0.13208838,0.51540801,7.02E-05,-1.78E-06,0
6288.7995,0.13445265,0.13445265,0.13259073,0.51567555,5.65E-05,-2.57E-07,0
6294.7678,0.13475549,0.13475549,0.133094,0.51594583,6.72E-05,1.92E-06,0
6300.5787,0.13524395,0.13524395,0.133584,0.51621113,7.91E-05,3.95E-07,0
6306.3796,0.1356741,0.1356741,0.13407316,0.51647811,7.18E-05,-2.06E-06,0
6312.3714,0.13609032,0.13609032,0.1345784,0.51675609,5.49E-05,-2.30E-06,0
6318.372,0.13633209,0.13633209,0.1350844,0.51703675,4.42E-05,1.72E-06,0
6324.3719,0.13662112,0.13662112,0.13559034,0.51731965,7.56E-05,4.69E-06,0
6330.2072,0.13722626,0.13722626,0.13608239,0.51759696,9.97E-05,1.21E-07,0
6336.0569,0.13778631,0.13778631,0.13657566,0.51787711,7.70E-05,-2.67E-06,0
6342.1056,0.13814202,0.13814202,0.13708571,0.51816906,6.80E-05,-5.70E-07,0
6348.1765,0.13860985,0.13860985,0.13759763,0.51846441,7.01E-05,-1.90E-07,0
6354.0752,0.13898055,0.13898055,0.13809503,0.5187536,6.57E-05,8.43E-07,0
6359.9742,0.13938463,0.13938463,0.13859246,0.519045,8.00E-05,7.63E-07,0
6366.0657,0.13993986,0.13993986,0.13910612,0.51934821,7.48E-05,-4.15E-07,0
6372.1707,0.1402971,0.1402971,0.13962091,0.51965444,7.49E-05,8.91E-07,0
6378.1219,0.14084345,0.14084345,0.14012275,0.51995522,8.56E-05,-4.91E-08,0
6384.056,0.14131399,0.14131399,0.14062313,0.52025735,7.44E-05,-1.25E-06,0
6390.1792,0.14174009,0.14174009,0.14113947,0.52057145,7.04E-05,-1.24E-07,0
6396.3252,0.14217827,0.14217827,0.14165772,0.52088908,7.28E-05,2.03E-08,0
6402.4844,0.14263642,0.14263642,0.14217709,0.52120979,7.07E-05,-3.67E-07,0
6408.4683,0.1430367,0.1430367,0.14268167,0.52152367,6.84E-05,4.17E-08,0
6414.4709,0.14345609,0.14345609,0.14318784,0.52184079,7.12E-05,7.66E-07,0
6420.672,0.14390551,0.14390551,0.14371073,0.52217078,7.77E-05,2.58E-07,0
6426.898,0.14442204,0.14442204,0.14423574,0.52250454,7.44E-05,-2.38E-07,0
6432.9589,0.1448196,0.1448196,0.14474681,0.52283179,7.48E-05,7.51E-07,0
6439.0277,0.1453294,0.1453294,0.14525856,0.52316179,8.35E-05,-3.01E-07,0
6445.3155,0.1458514,0.1458514,0.14578877,0.52350615,7.11E-05,-1.64E-06,0
6451.6271,0.14622505,0.14622505,0.14632099,0.52385432,6.28E-05,3.64E-07,0
6457.7758,0.1466339,0.1466339,0.14683947,0.52419592,7.56E-05,2.01E-06,0
6463.9452,0.14715653,0.14715653,0.1473597,0.52454107,8.75E-05,3.86E-07,0
6470.0998,0.14771251,0.14771251,0.14787868,0.52488777,8.04E-05,-9.26E-07,0
6476.2716,0.14814724,0.14814724,0.14839911,0.52523785,7.61E-05,4.56E-07,0
6482.6317,0.14866627,0.14866627,0.14893541,0.52560111,8.61E-05,6.50E-07,0
6488.8072,0.14922639,0.14922639,0.14945616,0.52595628,8.43E-05,-3.21E-07,0
6495.0038,0.14970871,0.14970871,0.14997868,0.52631507,8.21E-05,-4.07E-07,0
6499.984,0.15014416,0.15014416,0.15039863,0.52660519,7.97E-05,-1.48E-06,0
6501.8179,0.15025187,0.15025187,0.15055328,0.52671242,7.20E-05,2.02E-04,0
6502.0082,0.15028989,0.15028989,0.15056932,0.52672355,4.89E-04,4.63E-04,0
6502.3673,0.15052045,0.15052045,0.1505996,0.52674458,3.26E-04,-6.67E-04,0
6502.8634,0.15056906,0.15056906,0.15064143,0.52677364,-8.16E-05,-5.12E-04,0
6503.324,0.15044237,0.15044237,0.15068027,0.52680063,-1.63E-04,1.47E-04,0
6503.6405,0.15044222,0.15044222,0.15070696,0.52681919,3.24E-05,5.26E-04,0
6503.9963,0.15046415,0.15046415,0.15073696,0.52684006,1.90E-04,3.58E-04,0
6504.3912,0.15058502,0.15058502,0.15077026,0.52686323,3.01E-04,-1.67E-04,0
6504.7862,0.15070189,0.15070189,0.15080357,0.52688642,5.86E-05,-5.14E-04,0
6505.1812,0.15063133,0.15063133,0.15083688,0.52690962,-1.05E-04,-1.34E-05,0
6505.3717,0.15064025,0.15064025,0.15085294,0.5269208,5.08E-05,1.41E-03,0
6505.5621,0.15065067,0.15065067,0.150869,0.52693199,4.33E-04,1.51E-04,0
6505.9216,0.15087842,0.15087842,0.15089931,0.52695312,1.34E-04,-7.57E-04,0
6506.4165,0.1507648,0.1507648,0.15094104,0.52698222,-2.14E-04,-2.54E-04,0
6506.8758,0.15067449,0.15067449,0.15097978,0.52700925,-1.09E-04,1.58E-05,0
6507.1963,0.15068002,0.15068002,0.1510068,0.52702811,-2.01E-04,5.03E-04,0
6507.5525,0.1505382,0.1505382,0.15103684,0.52704908,2.32E-04,8.26E-04,0
6507.9479,0.15085427,0.15085427,0.15107018,0.52707237,4.19E-04,-7.64E-05,0
6508.3469,0.15087115,0.15087115,0.15110382,0.52709588,1.71E-04,-3.22E-04,0
6508.7424,0.15099025,0.15099025,0.15113717,0.52711919,1.63E-04,-4.99E-04,0
6508.933,0.1509669,0.1509669,0.15115325,0.52713044,-1.21E-04,-3.33E-04,0
6509.1237,0.15094405,0.15094405,0.15116932,0.52714168,3.66E-05,4.66E-04,0
6509.4836,0.15098703,0.15098703,0.15119967,0.52716292,1.35E-04,9.22E-05,0
6509.9808,0.15105989,0.15105989,0.1512416,0.52719227,1.16E-04,-1.54E-04,0
6510.446,0.15109832,0.15109832,0.15128083,0.52721974,-1.32E-05,-1.23E-04,0
6510.7669,0.15104949,0.15104949,0.15130789,0.5272387,1.89E-05,5.22E-04,0
6511.1235,0.15111111,0.15111111,0.15133796,0.52725977,3.40E-04,1.63E-04,0
6511.5229,0.15130665,0.15130665,0.15137164,0.52728339,1.42E-04,-4.84E-04,0
6511.9188,0.15122397,0.15122397,0.15140502,0.5273068,-4.49E-05,1.08E-04,0
6512.1168,0.15127997,0.15127997,0.15142171,0.52731852,2.06E-04,2.03E-04,0
6512.3147,0.15130556,0.15130556,0.15143841,0.52733023,3.56E-05,1.57E-04,0
6512.6965,0.15130063,0.15130063,0.15147059,0.52735283,2.97E-04,1.76E-04,0
6513.0568,0.1515262,0.1515262,0.15150098,0.52737417,1.66E-04,-2.74E-04,0
6513.551,0.15144246,0.15144246,0.15154266,0.52740346,6.35E-05,-1.34E-04,0
6514.0132,0.15158695,0.15158695,0.15158163,0.52743086,3.74E-05,-1.37E-04,0
6514.3345,0.15147174,0.15147174,0.15160872,0.52744991,-4.42E-05,2.49E-04,0
6514.6879,0.15155716,0.15155716,0.15163852,0.52747088,2.05E-04,4.40E-04,0
6515.0878,0.15162633,0.15162633,0.15167224,0.52749461,2.88E-04,-2.65E-04,0
6515.4841,0.15178612,0.15178612,0.15170566,0.52751814,-5.88E-06,-4.60E-04,0
6515.8805,0.15162167,0.15162167,0.15173909,0.52754169,-7.68E-05,9.98E-04,0
6516.0716,0.15174102,0.15174102,0.1517552,0.52755304,5.80E-04,-1.45E-05,0
6516.2627,0.15184343,0.15184343,0.15177131,0.5275644,-8.23E-05,-9.86E-04,0
6516.6234,0.15169559,0.15169559,0.15180173,0.52758585,3.63E-05,4.79E-04,0
6517.1218,0.15187464,0.15187464,0.15184376,0.52761549,3.29E-04,3.35E-04,0
6517.5845,0.15201209,0.15201209,0.15188278,0.52764302,3.59E-04,-8.87E-05,0
6517.9026,0.15215472,0.15215472,0.1519096,0.52766195,2.60E-04,-6.26E-04,0
6518.26,0.15218775,0.15218775,0.15193973,0.52768324,-6.39E-05,-1.56E-04,0
6518.6567,0.1521065,0.1521065,0.15197319,0.52770688,1.42E-04,4.12E-04,0
6519.0535,0.15230048,0.15230048,0.15200665,0.52773053,2.63E-04,7.00E-05,0
6519.454,0.15231635,0.15231635,0.15204041,0.5277544,1.98E-04,2.99E-04,0
6519.6453,0.15241758,0.15241758,0.15205654,0.52776581,4.40E-04,-1.26E-03,0
6519.8366,0.15248467,0.15248467,0.15207268,0.52777722,-2.84E-04,-7.63E-04,0
6520.2013,0.15225993,0.15225993,0.15210344,0.52779899,1.57E-05,6.51E-04,0
6520.6985,0.15249818,0.15249818,0.15214536,0.52782867,2.78E-04,1.20E-04,0
6521.1635,0.15252704,0.15252704,0.15218457,0.52785645,1.32E-04,7.29E-05,0
6521.4855,0.15260176,0.15260176,0.15221172,0.52787569,3.35E-04,1.26E-04,0
6521.8398,0.15275356,0.15275356,0.15224159,0.52789687,2.17E-04,-3.20E-04,0
6522.2405,0.15276564,0.15276564,0.15227539,0.52792083,9.30E-05,-8.18E-05,0
6522.6342,0.15282747,0.15282747,0.15230859,0.52794439,1.52E-04,7.06E-05,0
6523.0315,0.15288591,0.15288591,0.15234209,0.52796817,1.49E-04,3.14E-05,0
6523.2248,0.15291541,0.15291541,0.15235839,0.52797974,1.71E-04,2.40E-04,0
6523.4182,0.15295187,0.15295187,0.15237469,0.52799132,2.42E-04,-4.86E-05,0
6523.7762,0.15304865,0.15304865,0.15240488,0.52801276,1.44E-04,-2.48E-04,0
6524.2757,0.15307519,0.15307519,0.152447,0.5280427,2.88E-05,-8.40E-06,0
6524.7359,0.15307628,0.15307628,0.15248581,0.52807029,1.36E-04,2.41E-04,0
6525.0547,0.15318093,0.15318093,0.15251269,0.52808941,2.17E-04,-1.43E-04,0
6525.4129,0.15322286,0.15322286,0.1525429,0.5281109,3.90E-05,-1.15E-04,0
6525.8106,0.15321037,0.15321037,0.15257643,0.52813477,1.29E-04,2.56E-04,0
6526.2083,0.15332582,0.15332582,0.15260997,0.52815866,2.43E-04,2.04E-04,0
6526.6097,0.15340417,0.15340417,0.15264381,0.52818277,2.93E-04,3.49E-04,0
6526.7996,0.15349883,0.15349883,0.15265983,0.52819419,4.49E-04,-2.15E-04,0
6526.9896,0.15357474,0.15357474,0.15267585,0.5282056,2.11E-04,-3.67E-04,0
6527.3516,0.15361521,0.15361521,0.15270637,0.52822737,2.47E-04,1.26E-04,0
6527.8517,0.1537873,0.1537873,0.15274854,0.52825745,3.19E-04,-7.30E-05,0
6528.3196,0.1539243,0.1539243,0.152788,0.52828561,1.76E-04,1.59E-04,0
6528.6387,0.15392574,0.15392574,0.15281491,0.52830483,4.45E-04,-3.11E-04,0
6528.9938,0.15422418,0.15422418,0.15284485,0.52832621,-3.37E-05,-7.02E-04,0
6529.3955,0.15390025,0.15390025,0.15287872,0.52835042,-8.64E-05,7.04E-04,0
6529.7937,0.15415504,0.15415504,0.1529123,0.52837442,5.30E-04,5.23E-04,0
6530.1919,0.15432202,0.15432202,0.15294588,0.52839843,3.30E-04,-5.63E-04,0
6530.3857,0.15435041,0.15435041,0.15296222,0.52841012,1.97E-04,6.66E-04,0
6530.5794,0.1543982,0.1543982,0.15297856,0.52842181,5.88E-04,1.34E-04,0
6530.9455,0.15467957,0.15467957,0.15300942,0.5284439,2.72E-04,-4.57E-04,0
6531.4425,0.15463258,0.15463258,0.15305134,0.52847391,1.94E-04,3.50E-04,0
6531.9074,0.15486572,0.15486572,0.15309054,0.528502,6.08E-04,4.99E-04,0
6532.2269,0.15510959,0.15510959,0.15311748,0.5285213,5.85E-04,-7.94E-05,0
6532.586,0.15526242,0.15526242,0.15314775,0.52854301,5.54E-04,-1.84E-04,0
6532.9845,0.15552954,0.15552954,0.15318137,0.52856712,4.45E-04,-2.17E-04,0
6533.3832,0.1556171,0.1556171,0.15321498,0.52859124,3.81E-04,1.19E-04,0
6533.7819,0.15583361,0.15583361,0.1532486,0.52861537,5.40E-04,2.41E-04,0
6533.9723,0.15593496,0.15593496,0.15326465,0.5286269,5.24E-04,1.47E-03,0
6534.1627,0.15603295,0.15603295,0.15328071,0.52863843,1.10E-03,1.30E-03,0
6534.5255,0.15654415,0.15654415,0.15331131,0.52866041,1.24E-03,6.08E-04,0
6535.0268,0.15710546,0.15710546,0.15335357,0.52869079,1.63E-03,1.44E-03,0
6535.4922,0.15811658,0.15811658,0.15339282,0.52871901,2.63E-03,3.28E-03,0
6535.812,0.15917245,0.15917245,0.15341979,0.52873841,4.20E-03,4.07E-03,0
6536.1679,0.16095504,0.16095504,0.1534498,0.52876,5.39E-03,3.56E-03,0
6536.567,0.16323825,0.16323825,0.15348345,0.52878423,6.88E-03,4.27E-03,0
6536.9661,0.16644969,0.16644969,0.1535171,0.52880847,8.79E-03,3.26E-03,0
6537.3652,0.17025516,0.17025516,0.15355076,0.52883272,9.48E-03,9.32E-04,0
6537.5576,0.17205918,0.17205918,0.15356698,0.52884441,9.34E-03,-6.22E-03,0
6537.75,0.17384995,0.17384995,0.15358321,0.52885611,7.09E-03,-5.69E-03,0
6538.286,0.17722229,0.17722229,0.1536284,0.5288887,5.20E-03,-2.80E-03,0
6538.7716,0.17915773,0.17915773,0.15366936,0.52891824,4.23E-03,-3.80E-04,0
6539.0811,0.18058441,0.18058441,0.15369545,0.52893708,4.89E-03,2.93E-05,0
6539.4013,0.18223921,0.18223921,0.15372245,0.52895658,4.25E-03,-5.04E-03,0
6539.7576,0.18345765,0.18345765,0.15375249,0.52897828,1.49E-03,-7.61E-03,0
6540.1571,0.18336288,0.18336288,0.15378618,0.52900262,-1.51E-03,-5.25E-03,0
6540.5603,0.18224812,0.18224812,0.15382018,0.52902719,-2.72E-03,-1.25E-03,0
6540.9599,0.18117547,0.18117547,0.15385388,0.52905156,-2.51E-03,9.87E-04,0
6541.1543,0.180758,0.180758,0.15387027,0.52906342,-2.14E-03,3.52E-03,0
6541.3487,0.18034397,0.18034397,0.15388667,0.52907529,-1.14E-03,3.20E-03,0
6541.8853,0.17992507,0.17992507,0.15393191,0.52910804,1.99E-04,2.65E-03,0
6542.3679,0.18054711,0.18054711,0.15397261,0.52913751,1.56E-03,4.00E-03,0
6542.6813,0.18116897,0.18116897,0.15399903,0.52915665,3.38E-03,5.92E-03,0
6542.9983,0.18267868,0.18267868,0.15402577,0.52917603,5.30E-03,4.10E-03,0
6543.355,0.18473686,0.18473686,0.15405584,0.52919783,6.14E-03,3.66E-03,0
6543.7514,0.18730314,0.18730314,0.15408927,0.52922208,8.05E-03,5.56E-03,0
6544.1514,0.19115154,0.19115154,0.154123,0.52924655,1.06E-02,6.61E-03,0
6544.5515,0.19575838,0.19575838,0.15415673,0.52927104,1.33E-02,8.96E-03,0
6544.9372,0.20163555,0.20163555,0.15418926,0.52929466,1.76E-02,1.25E-02,0
6545.3013,0.20896135,0.20896135,0.15421996,0.52931696,2.27E-02,1.38E-02,0
6545.6474,0.21776147,0.21776147,0.15424915,0.52933817,2.74E-02,1.57E-02,0
6545.9612,0.22703474,0.22703474,0.1542756,0.5293574,3.31E-02,1.59E-02,0
6546.2713,0.23840855,0.23840855,0.15430176,0.52937642,3.73E-02,8.38E-03,0
6546.5923,0.25058402,0.25058402,0.15432882,0.52939611,3.84E-02,-2.09E-04,0
6546.9458,0.26429846,0.26429846,0.15435863,0.5294178,3.72E-02,-3.26E-03,0
6547.3426,0.2784742,0.2784742,0.15439209,0.52944216,3.59E-02,-1.25E-03,0
6547.7467,0.293085,0.293085,0.15442617,0.52946697,3.62E-02,6.19E-04,0
6548.1472,0.30758,0.30758,0.15445994,0.52949158,3.64E-02,1.94E-03,0
6548.5334,0.32175175,0.32175175,0.1544925,0.52951531,3.77E-02,3.94E-03,0
6548.9015,0.336018,0.336018,0.15452355,0.52953795,3.94E-02,5.85E-03,0
6549.2481,0.349921,0.349921,0.15455277,0.52955926,4.19E-02,6.32E-03,0
6549.5658,0.363837,0.363837,0.15457956,0.52957881,4.36E-02,1.94E-03,0
6549.8763,0.3773195,0.3773195,0.15460574,0.52959792,4.31E-02,-4.14E-03,0
6550.1976,0.3910725,0.3910725,0.15463284,0.5296177,4.10E-02,-8.82E-03,0
6550.5515,0.4050045,0.4050045,0.15466268,0.5296395,3.71E-02,-6.97E-03,0
6550.9524,0.4191115,0.4191115,0.15469649,0.5296642,3.57E-02,-6.24E-04,0
6551.357,0.43378896,0.43378896,0.1547306,0.52968914,3.66E-02,1.75E-03,0
6551.758,0.44863121,0.44863121,0.15476441,0.52971386,3.71E-02,2.52E-03,0
6552.1446,0.46304242,0.46304242,0.15479701,0.52973771,3.86E-02,5.66E-03,0
6552.5095,0.477665,0.477665,0.15482779,0.52976023,4.14E-02,9.64E-03,0
6552.8601,0.4926603,0.4926603,0.15485735,0.52978187,4.55E-02,1.25E-02,0
6553.1781,0.50810744,0.50810744,0.15488417,0.52980152,4.98E-02,9.14E-03,0
6553.4854,0.52378958,0.52378958,0.15491008,0.5298205,5.12E-02,-1.16E-04,0
6553.8071,0.54033951,1.0417488,0.15493721,0.52984038,4.97E-02,-9.36E-03,-1.3374349
6554.1578,0.55721587,1.2005475,0.15496678,0.52986206,4.50E-02,-1.06E-02,-1.7159916
6554.5592,0.57414713,1.1466672,0.15500062,0.52988688,4.17E-02,-5.53E-03,-1.5271123
6554.9606,0.59072439,1.0957244,0.15503447,0.52991171,4.05E-02,-3.84E-03,-1.3470126
6555.3621,0.60667507,1.0476368,0.15506832,0.52993656,3.87E-02,-4.30E-03,-1.1762
6555.7491,0.6212077,1.0039083,0.15510096,0.52996052,3.71E-02,-4.70E-03,-1.0207972
6556.1181,0.63473952,0.96455501,0.15513208,0.52998337,3.51E-02,-5.31E-03,-0.87973389
6556.4691,0.6464814,0.92918281,0.15516167,0.53000512,3.33E-02,-5.42E-03,-0.75406407
6556.7875,0.65703027,0.89877648,0.15518852,0.53002486,3.15E-02,-1.07E-02,-0.64482215
6557.0987,0.66630148,0.87056832,0.15521476,0.53004415,2.66E-02,-1.75E-02,-0.54485149
6557.4172,0.67375819,0.84320598,0.15524162,0.53006391,2.04E-02,-1.91E-02,-0.45197683
6557.7719,0.68006625,0.81447224,0.15527153,0.53008591,1.37E-02,-1.64E-02,-0.35850806
6558.1737,0.68412841,0.78406967,0.15530542,0.53011085,8.04E-03,-1.26E-02,-0.26657849
6558.5756,0.68652737,0.75586381,0.1553393,0.53013581,3.62E-03,-1.12E-02,-0.18494467
6558.9775,0.68703426,0.72977191,0.1553732,0.53016077,-9.87E-04,-1.25E-02,-0.11399635
6559.3687,0.68574468,0.7063357,0.15540618,0.53018508,-6.28E-03,-1.45E-02,-5.49E-02
6559.7381,0.68225877,0.68589858,0.15543733,0.53020805,-1.20E-02,-1.57E-02,-9.71E-03
6560.0894,0.67710003,0.66793275,0.15546696,0.5302299,-1.76E-02,-1.62E-02,2.45E-02
6560.4119,0.6703922,0.65266075,0.15549414,0.53024995,-2.29E-02,-1.46E-02,4.73E-02
6560.7234,0.66255901,0.63896413,0.15552042,0.53026934,-2.69E-02,-7.59E-03,6.29E-02
6561.0423,0.65344008,0.62598733,0.1555473,0.53028919,-2.77E-02,1.75E-03,7.32E-02
6561.3974,0.64387488,0.61272182,0.15557725,0.53031131,-2.57E-02,4.09E-03,8.31E-02
6561.7997,0.63396722,0.59913613,0.15561117,0.53033637,-2.46E-02,3.18E-03,9.29E-02
6562.2021,0.62406311,0.58699968,0.1556451,0.53036144,-2.31E-02,3.18E-03,9.89E-02
